id,woj,public,size,nace,nace_division,vacancies
244682,24,0,Medium,P,85,0
182722,22,0,Small,K,66,0
196336,10,1,Small,R,93,0
252697,12,0,Small,F,43,0
245484,14,1,Medium,R,90,0
258615,10,0,Medium,S,95,0
175074,22,0,Small,I,56,0
181368,24,0,Large,F,42,0
179968,08,0,Medium,G,46,0
243765,20,0,Small,P,85,0
241402,30,0,Medium,F,41,0
193044,32,1,Small,R,91,0
194418,24,0,Large,G,47,0
163821,04,0,Large,C,25,0
202858,10,0,Large,C,28,0
176278,18,0,Small,P,85,0
162129,24,1,Large,P,85,2
185420,24,1,Large,P,85,0
254032,04,1,Medium,O,84,0
198941,30,0,Large,K,66,2
186757,14,0,Small,J,62,0
208218,24,0,Large,F,43,0
242796,10,0,Medium,H,49,0
250805,30,0,Small,H,49,0
173246,14,0,Large,G,46,0
176593,14,0,Large,I,56,0
182285,14,0,Large,I,56,0
163227,14,0,Large,I,56,0
175849,14,0,Large,I,56,0
196877,14,0,Large,I,56,0
206904,14,0,Large,I,56,0
252479,14,0,Large,I,56,0
245781,14,0,Large,I,56,0
247179,14,0,Large,I,56,0
175421,28,0,Small,D,35,0
248724,20,1,Small,P,85,0
198429,28,0,Medium,C,31,0
255160,28,0,Medium,C,31,0
246246,10,0,Medium,F,41,0
248942,20,0,Small,R,93,0
247457,06,0,Medium,P,85,0
243091,04,0,Small,Q,86,0
244386,10,0,Medium,K,64,0
258892,28,0,Small,Q,86,0
206533,22,0,Large,J,62,0
250666,12,0,Medium,P,85,0
251483,28,0,Medium,C,10,0
171839,24,0,Large,N,80,0
161842,22,0,Small,E,38,0
258498,12,0,Small,R,90,0
248332,14,0,Medium,C,16,0
179820,08,0,Large,C,11,0
256147,10,0,Large,M,72,0
176093,22,0,Large,G,46,0
211177,32,0,Small,D,35,0
246118,22,0,Small,B,08,0
259425,20,0,Medium,J,63,0
184910,14,0,Large,G,47,0
179029,06,0,Small,R,93,0
250971,24,0,Small,J,62,0
195148,24,0,Large,C,22,0
186095,06,0,Large,G,47,0
166783,30,0,Small,Q,86,0
219883,24,0,Large,G,47,0
218789,02,0,Small,N,81,0
248457,22,0,Medium,G,47,0
259122,14,0,Small,R,93,0
252598,08,0,Medium,G,47,0
258298,02,0,Medium,G,47,0
165328,14,0,Large,C,10,0
246090,12,0,Medium,M,70,0
248638,12,0,Small,J,62,0
197315,02,0,Large,N,80,0
242905,22,0,Small,P,85,0
189460,16,0,Small,J,62,0
203263,30,0,Large,N,77,0
161831,18,0,Large,F,43,0
210354,02,0,Large,N,80,0
224745,04,0,Small,I,56,0
245585,02,0,Small,E,38,0
248455,12,1,Medium,F,41,0
212621,16,0,Small,R,90,0
173606,30,0,Large,C,31,0
255485,06,0,Medium,G,46,0
179515,18,0,Large,H,49,0
204877,22,0,Small,C,16,0
199896,30,0,Large,C,30,88
199058,18,0,Large,G,47,0
181697,10,1,Large,R,91,0
246269,14,0,Large,N,78,0
252863,24,0,Medium,P,85,0
187548,08,0,Small,E,38,0
162771,02,0,Large,H,52,0
255356,26,0,Small,Q,86,0
220255,22,0,Medium,Q,86,0
251994,14,0,Small,M,70,0
250065,16,0,Medium,F,43,0
182021,02,0,Large,C,26,0
204221,14,0,Large,I,55,6
243757,30,0,Large,H,49,0
210920,14,0,Large,M,70,0
204826,10,0,Large,M,70,0
184166,12,0,Large,C,25,0
183587,24,1,Large,P,85,0
247954,24,0,Medium,J,62,0
257113,12,1,Small,P,85,0
248106,26,0,Small,N,82,0
256795,32,0,Small,H,49,0
253773,12,0,Medium,M,69,0
249273,24,0,Medium,G,46,0
223220,22,0,Small,P,85,0
248773,32,0,Medium,P,85,0
209497,32,0,Medium,J,61,0
195298,14,1,Small,R,91,1
257540,30,1,Small,R,90,0
187103,28,0,Medium,S,96,0
249305,12,0,Small,P,85,0
245641,22,0,Large,C,30,50
170311,02,0,Large,M,69,0
259067,22,0,Small,I,56,0
174604,24,1,Large,P,85,0
203792,22,0,Medium,G,47,10
258213,18,0,Small,G,46,0
205717,30,0,Large,M,73,0
194208,12,1,Large,C,28,0
250114,24,0,Small,F,41,0
253856,30,0,Small,H,49,0
247065,28,0,Small,F,43,0
253862,14,0,Small,N,78,0
194061,02,0,Large,C,27,610
204507,22,0,Large,G,45,0
243319,14,0,Medium,F,43,0
191452,04,1,Small,R,90,0
246239,24,1,Large,P,85,0
244257,24,1,Large,P,85,0
243490,14,0,Large,N,81,0
249681,18,0,Small,P,85,0
190968,18,1,Small,O,84,0
196690,02,0,Large,N,78,0
213576,24,0,Large,C,27,20
180798,02,0,Large,C,25,0
183721,12,1,Large,P,85,0
251555,06,1,Medium,L,68,0
257720,20,0,Medium,G,47,0
254587,10,0,Small,H,49,0
255552,12,0,Medium,I,56,0
216218,10,0,Medium,F,41,0
175953,02,1,Small,E,36,0
258399,06,0,Medium,F,41,0
178811,24,0,Large,G,47,0
203592,12,0,Large,N,82,0
259326,28,0,Small,E,39,0
175414,04,0,Large,G,47,0
209665,14,0,Large,J,59,0
256111,26,0,Medium,F,42,0
164444,02,0,Medium,S,96,0
171123,22,0,Large,N,80,8
246172,26,0,Medium,J,62,0
174500,14,1,Large,P,85,59
178300,02,0,Large,C,28,26
255417,24,0,Small,I,56,0
162402,12,0,Medium,J,62,0
249647,26,0,Medium,S,96,0
210144,12,1,Large,P,85,0
207989,30,0,Large,J,63,0
256884,06,0,Small,K,64,0
252370,24,0,Medium,H,49,0
258047,30,0,Medium,C,10,0
243588,14,1,Large,P,85,0
256717,10,1,Medium,M,69,0
190351,08,0,Medium,L,68,0
255609,12,0,Small,J,62,0
181916,10,0,Medium,B,08,0
172854,14,0,Large,M,70,0
167445,10,0,Large,N,78,0
180765,26,0,Large,G,47,0
259335,12,0,Medium,I,56,0
252047,12,0,Medium,Q,88,0
244531,30,0,Medium,I,55,0
179961,04,1,Large,P,85,0
177938,04,0,Large,J,62,2
175575,30,0,Medium,N,81,0
253752,04,1,Medium,R,91,1
248519,14,0,Small,F,43,1
200247,10,0,Large,G,46,0
182546,02,0,Small,K,66,0
186187,10,0,Small,E,38,0
162067,04,0,Large,C,25,0
246455,18,0,Medium,J,62,0
199578,20,0,Large,C,30,0
195423,14,0,Large,G,46,0
201095,12,0,Small,F,41,0
253164,14,0,Medium,P,85,0
242996,20,0,Small,C,10,0
250057,10,0,Small,Q,88,0
191908,18,0,Large,C,30,0
248005,30,0,Large,C,10,0
201354,30,0,Large,M,69,27
171066,18,0,Large,C,23,0
253445,02,0,Medium,J,62,0
184456,24,0,Small,J,62,0
198204,08,0,Medium,L,68,0
256831,02,0,Small,K,64,0
257648,14,0,Small,G,47,0
251388,12,0,Small,K,66,0
189329,04,0,Large,H,49,0
255964,10,0,Large,G,46,0
161015,02,0,Large,H,52,0
252346,28,0,Large,C,22,0
252806,26,0,Large,C,25,1
168562,24,0,Large,G,46,0
242327,02,0,Medium,H,49,0
258799,02,0,Small,N,81,0
258019,14,0,Medium,L,68,0
192449,02,0,Large,G,45,0
193479,10,1,Large,O,84,0
166992,10,1,Large,M,69,0
242788,14,0,Large,L,68,0
190715,14,0,Medium,J,63,0
253932,30,0,Medium,L,68,0
193572,14,0,Large,J,62,6
173113,04,0,Small,L,68,0
161407,32,0,Small,J,62,0
242099,24,0,Medium,S,95,0
243476,24,0,Medium,P,85,0
255974,24,0,Small,G,46,0
212054,16,0,Large,C,29,0
179655,12,1,Large,Q,86,0
245844,14,0,Large,G,47,0
190547,10,0,Medium,S,96,0
164008,10,0,Large,L,68,0
250901,24,0,Small,H,52,0
248355,12,0,Small,S,96,0
202587,30,0,Large,N,80,0
193488,16,0,Medium,G,46,0
176353,20,0,Large,C,16,0
174143,30,1,Large,P,85,0
205756,30,1,Large,P,85,0
256356,14,0,Small,J,59,0
252735,24,0,Small,G,46,0
256554,28,0,Small,J,62,0
243176,02,0,Small,J,62,0
175706,02,1,Large,P,85,0
210426,30,1,Large,P,85,0
251432,20,0,Small,P,85,0
172566,22,0,Large,G,46,0
181902,02,0,Medium,E,38,0
210999,32,0,Large,G,47,0
195033,12,1,Large,P,85,0
206741,24,0,Small,P,85,1
197849,26,1,Medium,E,37,0
213121,24,0,Large,H,49,0
258508,12,0,Small,Q,86,0
194955,20,0,Medium,N,80,0
250874,28,0,Small,K,64,0
246260,14,0,Small,G,47,0
183607,10,0,Small,B,08,0
189963,24,1,Medium,P,85,0
253960,10,0,Small,F,42,0
247945,06,0,Medium,C,11,0
203573,20,0,Medium,J,62,0
166332,02,1,Large,P,85,0
246158,24,1,Small,P,85,0
246059,24,1,Small,P,85,0
247835,24,0,Small,S,96,0
222263,14,0,Small,J,61,0
187463,10,0,Medium,S,96,0
245154,22,0,Large,F,41,0
253214,24,0,Medium,C,17,0
244683,30,0,Medium,F,43,0
207289,20,0,Medium,N,80,0
227442,14,0,Small,L,68,0
207784,24,0,Large,J,62,0
169787,02,1,Medium,Q,88,0
194373,12,0,Small,N,77,0
207354,14,0,Small,J,63,0
179627,30,0,Large,C,25,0
197136,16,0,Large,N,80,0
191144,24,0,Large,F,43,0
250425,14,0,Medium,K,66,0
169200,32,1,Medium,E,36,0
181825,22,0,Small,B,08,0
163242,04,0,Large,N,78,0
165626,18,0,Large,H,49,0
209848,32,0,Large,G,47,0
203119,32,0,Medium,G,47,0
170543,24,1,Medium,R,90,0
162057,06,0,Medium,E,38,0
183080,08,1,Large,P,85,0
240067,20,0,Medium,F,41,0
255318,14,1,Small,R,90,0
250385,30,0,Small,H,49,0
257513,14,0,Medium,G,47,0
165613,20,0,Large,G,47,0
203232,12,0,Medium,F,42,0
258562,10,0,Small,S,96,0
212951,14,0,Small,L,68,0
173127,10,0,Large,C,16,0
250232,20,0,Small,Q,88,0
180534,22,1,Large,O,84,0
253879,14,0,Small,P,85,0
168212,22,0,Large,H,49,0
249684,22,0,Small,J,58,0
244493,12,0,Medium,P,85,0
185205,30,1,Large,P,85,0
170171,24,0,Medium,F,41,0
198650,32,0,Small,A,03,1
205477,04,0,Large,G,45,0
257324,06,1,Medium,P,85,0
174892,12,1,Small,E,36,0
182346,32,0,Medium,F,42,0
255952,04,1,Small,R,93,0
199627,18,0,Medium,F,43,0
251562,22,0,Medium,F,43,0
211031,06,0,Large,C,25,0
243081,30,1,Small,R,90,0
247126,28,0,Small,P,85,0
256656,02,0,Medium,F,41,0
160957,10,0,Large,C,19,0
242894,22,0,Medium,M,70,0
174839,18,0,Small,E,38,0
238985,02,0,Medium,F,42,0
244583,18,0,Small,E,38,0
207219,24,0,Large,C,32,2
248085,30,0,Medium,F,43,0
257491,16,0,Medium,C,23,2
179353,32,1,Medium,M,69,0
179285,14,0,Large,C,10,0
173208,24,0,Small,N,78,0
254027,14,0,Small,J,62,0
242970,10,0,Medium,G,46,0
259089,30,0,Small,F,41,0
188113,28,0,Large,C,28,15
250120,32,0,Medium,G,47,0
256359,12,1,Small,R,91,0
163810,24,1,Large,P,85,5
183644,32,0,Medium,E,38,0
184483,06,1,Large,P,85,0
196552,08,0,Medium,F,43,0
163280,22,0,Medium,F,41,0
189964,14,0,Small,D,35,0
178005,32,1,Large,M,69,0
213357,22,0,Small,J,62,0
254416,14,1,Small,R,90,0
197401,08,0,Medium,F,42,0
185306,30,0,Small,R,93,0
160200,14,0,Small,K,66,0
250533,14,0,Large,G,47,0
249036,10,0,Medium,P,85,0
218422,02,0,Medium,N,78,0
204406,22,1,Large,P,85,0
193511,14,0,Small,E,39,0
193281,04,0,Medium,J,62,0
244579,14,0,Small,I,56,0
249440,22,0,Medium,P,85,0
200721,06,0,Large,C,25,0
256021,30,0,Medium,M,73,0
201744,02,0,Small,I,56,0
185456,12,0,Large,G,47,0
252765,22,0,Small,P,85,1
252499,30,0,Small,P,85,0
162096,30,0,Small,A,01,0
166383,16,1,Medium,H,52,1
247263,18,1,Small,R,93,0
177179,14,0,Large,C,25,0
180912,30,0,Large,C,31,0
163879,08,0,Large,C,22,0
254248,12,0,Medium,P,85,0
177659,06,1,Large,E,36,0
160470,04,0,Large,F,43,0
210056,04,1,Large,M,69,1
207651,02,1,Large,P,85,0
173433,14,1,Small,P,85,0
258608,04,1,Medium,P,85,0
208509,12,0,Large,E,38,0
247162,30,0,Medium,J,62,0
166931,28,0,Large,P,85,0
167929,16,0,Large,C,22,0
248414,02,0,Small,J,62,0
257366,12,0,Large,M,71,0
246712,12,0,Large,N,82,28
198890,06,1,Large,P,85,0
257346,18,0,Medium,M,71,0
191294,14,1,Medium,P,85,0
258688,20,0,Small,A,02,0
168603,04,0,Large,G,47,0
253442,24,1,Medium,M,69,3
254502,12,0,Large,K,64,0
245648,18,0,Small,P,85,0
252891,28,1,Medium,P,85,0
256023,14,0,Medium,I,55,0
184834,20,1,Small,O,84,0
160503,02,0,Small,R,93,0
255648,12,0,Small,H,49,0
201357,18,0,Large,C,16,0
200807,08,0,Large,C,29,0
257849,24,0,Small,J,62,0
171205,30,0,Large,H,49,0
255457,26,1,Medium,P,85,0
166426,02,1,Large,P,85,0
168410,08,1,Large,P,85,0
252764,08,1,Medium,P,85,0
178815,08,1,Large,P,85,0
198512,08,1,Large,P,85,0
193792,08,1,Medium,P,85,0
244999,28,0,Medium,P,85,0
215281,14,1,Small,L,68,0
259696,14,0,Small,P,85,0
193346,28,0,Small,A,02,0
168735,06,0,Medium,P,85,0
199245,14,0,Small,I,56,0
243158,10,0,Small,R,93,0
207975,22,1,Large,P,85,0
219664,24,0,Small,F,41,0
197709,22,1,Large,P,85,0
210573,22,1,Large,P,85,0
166023,28,1,Large,P,85,0
194004,04,0,Medium,H,52,4
250162,24,0,Small,I,56,0
253902,22,1,Medium,P,85,0
215349,26,0,Small,C,10,0
200573,12,1,Large,P,85,0
182890,08,1,Large,P,85,1
246709,14,0,Medium,G,45,3
240148,10,0,Small,I,56,0
213984,16,0,Large,C,27,0
179115,04,1,Large,P,85,0
259370,14,0,Large,P,85,0
184192,30,1,Large,P,85,0
254887,24,0,Small,R,93,0
253302,30,0,Small,A,01,0
169053,14,0,Large,C,10,0
181621,18,1,Large,P,85,0
243241,32,0,Medium,H,52,0
185998,04,0,Small,D,35,0
247321,14,0,Large,I,55,0
245999,30,1,Small,O,84,0
247193,14,0,Small,Q,86,2
250919,02,0,Large,C,29,31
258326,14,1,Medium,Q,88,0
259739,12,0,Small,H,49,0
257116,14,0,Small,H,52,0
225870,14,0,Medium,J,61,0
245284,26,0,Small,G,47,0
166009,04,1,Large,P,85,0
243316,30,0,Small,Q,86,0
206054,14,1,Medium,P,85,0
224507,12,0,Medium,P,85,3
197219,04,0,Medium,J,62,0
170749,08,1,Large,P,85,0
173438,20,1,Large,P,85,0
246516,04,0,Small,N,78,0
162847,24,0,Large,G,46,1
164791,14,0,Large,J,62,382
255537,18,1,Medium,P,85,0
207365,22,1,Large,P,85,0
203030,22,1,Large,P,85,0
243408,30,1,Small,P,85,0
174093,24,0,Large,M,69,0
251541,02,0,Small,Q,86,0
189929,26,0,Medium,N,78,0
256297,16,0,Medium,G,45,0
256808,12,1,Medium,P,85,0
204082,08,1,Medium,E,36,0
207327,28,0,Large,C,28,0
197606,10,0,Medium,K,66,142
248253,30,0,Medium,G,47,0
256116,12,0,Small,E,38,0
205037,06,1,Large,P,85,0
252152,10,1,Large,P,85,0
253260,18,1,Small,M,69,0
258699,30,0,Small,Q,88,0
161698,24,1,Large,P,85,0
257792,14,0,Medium,S,96,10
250762,24,0,Medium,G,47,0
243650,02,0,Medium,P,85,1
175096,02,0,Large,M,70,0
244125,08,1,Medium,P,85,0
203562,28,0,Large,G,47,1
243433,14,0,Large,C,18,0
184261,12,1,Large,P,85,0
183229,02,1,Small,O,84,0
180388,02,0,Large,C,33,30
173012,02,0,Small,S,96,0
180842,02,1,Large,P,85,0
198770,26,0,Large,C,16,0
254208,04,1,Large,P,85,0
194931,24,0,Large,F,42,0
257531,18,0,Small,Q,88,0
252893,04,1,Large,P,85,0
256284,04,1,Large,P,85,0
257695,04,1,Large,P,85,0
208626,04,1,Large,P,85,0
190904,02,1,Large,M,69,0
180250,06,1,Large,P,85,0
204464,02,1,Small,P,85,0
246903,16,0,Large,Q,87,0
226876,14,0,Small,J,62,0
192076,02,0,Large,C,29,5
189955,24,0,Large,I,56,0
257824,12,0,Small,Q,88,0
248630,14,1,Large,P,85,0
199340,14,0,Large,H,49,85
246748,04,0,Medium,P,85,0
252531,18,1,Medium,P,85,0
168618,18,1,Large,P,85,0
258661,18,0,Small,R,90,0
242978,16,0,Small,P,85,0
259085,04,1,Large,P,85,0
160459,06,1,Large,P,85,0
181042,16,1,Large,P,85,0
253152,30,0,Small,M,70,0
184810,02,0,Small,P,85,0
218704,12,0,Small,P,85,0
204243,20,0,Medium,L,68,0
244938,14,0,Small,J,62,0
171918,08,1,Large,P,85,0
250392,24,0,Small,P,85,0
244784,02,0,Small,Q,86,0
254549,14,0,Small,C,10,0
191603,14,0,Large,G,46,0
192768,22,0,Large,M,70,0
221045,18,0,Small,Q,88,0
244972,02,0,Small,A,02,0
204224,12,0,Large,F,42,0
179720,06,0,Small,N,81,0
243138,30,0,Small,N,81,0
167640,28,1,Large,P,85,0
193455,28,0,Medium,F,41,0
246306,24,0,Small,K,66,0
242890,16,0,Medium,C,10,0
255543,14,0,Small,R,93,0
257510,12,0,Medium,P,85,0
242867,02,0,Small,P,85,2
181330,04,1,Small,O,84,0
189181,04,0,Small,P,85,0
170631,06,0,Small,E,38,0
163221,32,0,Medium,H,49,3
174792,32,0,Large,E,38,0
246240,14,1,Small,P,85,0
217641,14,0,Small,M,69,0
258962,14,0,Medium,I,56,0
200456,12,0,Small,M,69,0
209387,04,0,Medium,I,56,0
175492,10,0,Large,J,62,0
246012,10,0,Medium,F,43,0
248477,30,0,Small,C,33,0
253490,10,1,Small,P,85,0
208121,24,0,Small,D,35,0
256517,24,0,Medium,C,33,0
251550,12,0,Medium,G,47,0
248177,24,0,Medium,C,16,2
184336,10,1,Large,P,85,0
183849,24,0,Large,G,47,0
244238,14,0,Medium,I,56,0
199338,26,0,Medium,F,41,0
208041,16,0,Medium,J,62,2
210579,30,0,Large,G,46,0
165902,06,0,Small,D,35,0
246809,24,0,Small,R,93,0
245173,24,0,Small,R,93,0
246289,18,0,Small,J,63,0
238571,24,0,Medium,I,56,0
244033,22,0,Small,J,61,0
182610,08,1,Large,P,85,0
167404,24,1,Large,P,85,0
258209,24,0,Small,G,46,0
244555,02,0,Medium,F,43,0
244379,10,0,Medium,F,42,0
190372,22,1,Large,P,85,0
249887,14,0,Medium,P,85,2
193890,08,0,Large,F,41,0
254257,24,0,Small,P,85,0
247164,14,0,Large,C,22,4
252283,18,0,Medium,H,49,0
242081,22,0,Small,Q,86,0
172793,24,1,Large,E,36,0
209658,14,0,Large,M,69,0
191945,30,0,Large,J,63,0
193199,14,1,Large,P,85,0
247483,06,1,Medium,P,85,0
206376,30,1,Medium,R,91,4
243857,08,0,Medium,P,85,0
250006,22,1,Large,P,85,0
192848,04,1,Medium,Q,88,0
202624,30,0,Large,J,63,17
212014,24,0,Small,F,43,0
259352,24,0,Small,P,85,0
257708,30,0,Small,P,85,0
251450,02,0,Medium,N,81,0
219092,06,0,Medium,M,70,0
213163,24,0,Medium,I,56,0
212781,14,0,Large,J,59,0
253493,14,0,Small,P,85,0
177983,02,0,Large,M,71,0
180260,02,0,Large,F,42,4
179039,22,1,Large,M,69,4
249155,18,0,Small,N,77,0
187936,22,0,Small,Q,86,0
248872,24,1,Small,P,85,0
238496,22,0,Medium,N,78,0
256575,04,0,Small,E,38,0
251831,14,0,Medium,K,64,0
197755,08,1,Small,P,85,0
258655,14,0,Small,J,62,0
257746,20,0,Medium,P,85,0
189983,28,1,Medium,D,35,0
182328,32,0,Medium,H,52,0
246353,24,0,Small,M,69,0
246602,18,0,Medium,F,42,0
254925,24,0,Medium,F,43,0
223789,24,0,Small,F,42,0
248192,30,0,Small,C,23,0
246047,14,0,Small,M,69,0
245770,08,0,Medium,P,85,0
253476,30,0,Large,G,46,0
257244,02,0,Medium,N,80,0
181998,24,0,Medium,N,79,0
188618,24,0,Small,E,38,0
248138,12,0,Medium,P,85,0
189690,14,0,Large,I,55,7
219466,32,0,Small,J,61,0
252406,02,0,Small,P,85,0
255043,12,0,Medium,P,85,0
255427,14,0,Large,I,55,0
250629,14,1,Large,N,81,3
189810,30,0,Medium,E,38,3
249354,06,0,Small,I,56,0
177005,30,0,Small,N,79,0
247409,10,0,Medium,C,33,0
252145,30,0,Small,P,85,0
168626,20,1,Medium,R,91,0
192941,14,0,Large,I,56,6
199388,12,0,Small,Q,88,0
204829,12,0,Medium,P,85,0
252513,06,0,Medium,C,25,0
245184,26,0,Medium,J,63,0
242924,14,0,Small,A,01,0
204549,26,0,Medium,L,68,0
240832,14,0,Small,P,85,0
183495,26,0,Small,P,85,0
162065,14,1,Small,L,68,0
165446,26,0,Small,K,66,0
245561,14,0,Small,P,85,0
252866,24,0,Medium,C,13,2
202884,30,0,Large,H,52,122
182648,06,0,Large,C,16,0
250185,12,0,Small,J,62,0
253982,30,0,Small,P,85,0
202719,14,0,Large,H,52,0
196507,20,0,Medium,N,77,0
242911,14,0,Large,N,79,0
241847,14,0,Small,S,96,0
192084,14,0,Small,P,85,0
247298,02,0,Small,I,56,0
204417,32,0,Small,S,96,0
192030,18,0,Large,F,42,0
186581,12,0,Small,J,63,0
178000,14,0,Large,C,10,0
187675,24,0,Small,P,85,0
246144,14,1,Medium,L,68,0
257450,24,0,Small,H,49,0
214601,14,0,Small,I,56,0
164355,10,1,Small,R,90,0
209794,14,0,Medium,N,78,0
248953,32,1,Medium,Q,88,0
199257,24,1,Large,H,49,0
245746,02,0,Small,K,66,0
253144,12,0,Medium,J,62,0
253555,06,0,Small,C,33,0
181923,18,0,Large,N,80,0
252344,32,0,Medium,M,70,0
244089,10,0,Small,P,85,0
198579,14,0,Medium,D,35,0
249832,30,0,Large,N,78,4
244751,26,0,Small,P,85,0
174695,32,0,Small,P,85,0
175266,24,0,Small,A,01,0
253229,10,0,Medium,F,43,0
258311,14,0,Small,J,62,1
222692,14,0,Large,L,68,0
252964,14,0,Small,P,85,0
196809,06,0,Medium,P,85,0
182955,30,0,Large,E,36,0
218007,04,0,Small,F,41,0
163857,18,0,Small,E,38,0
198067,12,0,Large,C,25,3
216052,04,0,Small,J,62,0
200837,12,0,Small,E,38,0
211488,12,0,Large,C,22,0
193645,08,0,Large,M,70,0
258424,22,0,Small,P,85,0
245744,06,0,Medium,P,85,0
181608,06,0,Large,G,47,0
255627,10,0,Small,H,49,0
163676,24,0,Large,H,49,0
252585,14,0,Small,P,85,0
181853,10,0,Medium,D,35,0
250906,22,0,Medium,C,31,0
245019,30,0,Small,G,46,0
243996,12,0,Medium,M,70,0
246054,14,0,Large,N,78,0
187048,30,0,Small,Q,88,0
253486,28,1,Small,Q,87,1
221975,14,0,Small,P,85,0
258893,10,0,Medium,C,23,0
255561,10,0,Small,E,38,0
251099,08,0,Small,C,22,0
190856,14,0,Medium,B,08,0
244458,22,0,Medium,I,56,0
220071,14,0,Large,H,49,0
244639,02,0,Small,P,85,0
245318,24,0,Small,E,38,0
255795,18,0,Small,P,85,0
248391,30,0,Medium,F,43,0
244669,02,0,Small,P,85,0
248040,16,0,Small,R,93,2
163534,10,0,Large,C,25,11
248558,32,0,Large,K,66,0
249112,12,0,Small,P,85,0
243243,04,0,Small,J,62,0
250109,14,0,Small,N,78,0
223331,10,0,Medium,G,46,0
203813,12,0,Large,N,78,0
198882,14,0,Medium,L,68,0
246986,06,0,Medium,F,43,0
192401,02,0,Medium,H,52,0
199590,20,0,Medium,N,80,0
212136,10,0,Large,M,69,0
209994,12,0,Large,N,82,13
255731,30,0,Small,N,81,0
247528,12,0,Small,F,43,0
249551,32,0,Medium,Q,86,0
255849,02,0,Large,C,25,30
250836,10,0,Medium,P,85,0
249606,28,0,Small,H,49,0
194561,30,0,Medium,F,41,0
164128,16,1,Medium,M,69,0
251697,12,0,Large,M,71,0
249999,10,0,Small,Q,86,0
196388,14,1,Large,M,69,0
179051,04,1,Large,H,49,4
238509,12,0,Medium,M,71,0
250445,30,0,Small,H,52,0
192069,24,0,Small,E,39,0
182952,16,1,Medium,R,90,0
227541,04,0,Small,C,25,0
244725,30,0,Small,J,62,0
185499,22,1,Medium,M,69,0
258344,24,0,Small,I,56,1
217524,32,0,Small,R,93,0
164455,12,0,Small,J,62,0
254722,02,0,Medium,F,43,0
223123,22,0,Medium,J,58,0
207447,32,1,Large,M,69,0
197688,16,0,Large,C,29,0
250082,24,0,Medium,C,16,2
185501,30,0,Large,H,49,0
161290,08,0,Small,R,93,2
259004,26,0,Small,P,85,0
259602,06,0,Medium,F,42,0
216029,14,0,Medium,M,69,0
254106,08,0,Small,K,66,0
186981,12,0,Small,N,79,0
246380,32,0,Medium,P,85,0
201593,14,1,Large,J,61,3
253234,28,0,Large,I,56,0
178529,28,1,Medium,E,36,0
252132,12,0,Small,A,02,0
181828,24,0,Medium,F,43,0
183553,22,0,Large,F,43,0
203802,08,1,Medium,E,36,0
206621,10,0,Small,E,38,0
205552,22,1,Small,R,90,0
259669,10,0,Medium,P,85,0
209537,32,0,Small,E,38,0
257528,24,0,Small,C,30,0
212552,24,0,Small,E,38,0
222136,14,0,Small,G,47,0
255789,12,0,Small,Q,86,0
194976,12,0,Large,M,71,0
239474,14,0,Small,M,70,0
251074,04,0,Small,Q,86,0
199903,24,0,Large,F,41,10
253103,08,0,Medium,F,41,0
249017,24,1,Small,N,82,0
202475,12,0,Large,M,71,0
202691,24,0,Medium,M,71,4
253428,04,0,Small,E,38,0
177226,24,0,Large,F,41,0
170599,02,0,Large,K,66,0
244809,12,0,Small,G,47,0
206627,30,0,Large,C,10,0
255872,24,0,Medium,C,33,0
252399,14,0,Medium,F,43,0
249023,24,0,Small,N,82,0
181101,24,1,Large,M,69,0
169646,22,0,Small,I,56,0
207500,14,1,Small,Q,88,0
213644,24,0,Large,Q,86,0
196484,30,0,Medium,J,62,0
253596,02,0,Small,P,85,0
227510,18,0,Small,L,68,0
254619,12,0,Small,Q,88,0
208894,02,0,Large,C,20,0
187511,14,0,Small,M,69,0
256519,26,1,Small,R,90,0
202112,10,0,Large,C,22,0
213904,08,0,Small,Q,86,0
259609,24,0,Medium,C,16,0
248446,28,1,Medium,M,69,0
243156,22,0,Medium,N,82,0
250541,10,0,Medium,P,85,0
161924,12,0,Small,N,78,0
248347,02,0,Small,Q,86,0
201632,28,0,Large,E,38,0
244083,04,0,Small,C,17,0
184668,30,0,Small,L,68,0
176099,10,1,Large,P,85,0
256046,10,0,Medium,J,61,0
255494,28,0,Medium,M,75,0
259341,18,0,Medium,I,56,2
174805,30,1,Large,R,93,0
161635,14,1,Small,E,36,0
228222,20,0,Small,B,08,0
206871,02,0,Large,K,64,10
180156,18,0,Large,G,46,8
190797,28,0,Small,A,01,0
259054,24,0,Medium,F,43,0
245697,30,0,Small,N,81,0
257424,30,0,Small,Q,86,0
244428,14,0,Medium,M,73,0
175755,10,1,Medium,F,42,0
169801,24,0,Large,G,46,0
189943,10,0,Small,A,02,0
255610,10,1,Small,M,69,0
242839,24,0,Small,J,62,0
199051,14,0,Large,K,65,0
193372,14,0,Small,N,81,0
191371,22,0,Medium,B,08,0
211512,02,0,Small,J,62,0
205382,14,1,Large,M,69,0
175604,16,1,Medium,M,69,0
210301,02,0,Small,E,38,0
176578,30,0,Large,C,23,0
169085,16,1,Medium,M,70,0
164996,16,1,Medium,E,38,0
160272,04,1,Medium,M,69,0
198041,02,0,Large,N,78,0
165120,18,0,Medium,G,47,0
183109,16,1,Medium,E,36,0
253692,16,0,Small,Q,86,0
213975,10,0,Medium,M,73,0
251916,18,0,Medium,P,85,0
183625,14,0,Large,G,45,0
